id,week,title,url,thunmbnail,author,summary,genre,age,company
334,토요일,스퍼맨 : 전하지 못한 이야기,https://comic.naver.com/webtoon/list?titleId=775723&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/775723/thumbnail/thumbnail_IMAG10_6ffe58e6-e810-4542-a1ed-cdd590fd2459.jpg,하일권,현자단으로부터 또 한번 인류를 구한 스퍼맨이 이번엔 밀실에 갇혔다?낯선 곳에서 눈을 뜬 스퍼맨에게 닥친 현실은 밀폐된 공간과 사라진 동료들.각종 요상하고 민망한(?) 함정과 트랩을 맞닥뜨린 스퍼맨은 새로운 능력자들을 만나 위기를 해결해가는데... 과연 살아서 이 곳을 탈출할 수 있을 것인가!,"스토리, 판타지",18세 이용가,네이버
335,토요일,취사병 전설이 되다,https://comic.naver.com/webtoon/list?titleId=727188&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/727188/thumbnail/thumbnail_IMAG10_f01cc201-02c6-4a40-8c1a-e3db0c256876.jpg,제이로빈 / 이진수,"대한민국 대표 흙수저, 강성재. 불안하기만 한 군생활에 한줄기 빛처럼 다가온 전설의 취사병이 될 기회!","스토리, 판타지",전체연령가,네이버
336,토요일,광장,https://comic.naver.com/webtoon/list?titleId=753509&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/753509/thumbnail/thumbnail_IMAG10_ff7c28fa-14c5-4652-b3d7-653169e9b9fb.jpg,오세형 / 김균태,‘군계일학’ 정점에서 조직을 떠난 기준.15년만에홀로 복귀한다.,"스토리, 액션",15세 이용가,네이버
337,토요일,초인의 시대,https://comic.naver.com/webtoon/list?titleId=730694&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/730694/thumbnail/thumbnail_IMAG10_66827cdd-5000-40fb-ace1-96396beccc25.jpg,섭이,"지구에 근원 모를 괴물들이 출현하고그들을 제압하는 '초인'들 또한 등장한다.정체불명의 괴물과 초인, 바야흐로 '초인의 시대'가 도래한다!","스토리, 액션",15세 이용가,네이버
338,토요일,망나니 소교주로 환생했다,https://comic.naver.com/webtoon/list?titleId=773796&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/773796/thumbnail/thumbnail_IMAG10_be3d1a5c-caea-4809-adff-953027b84999.jpg,"대은호,재무 / 전마두","무림의 정쟁에 휘말려 독살당한 고금 제일의 기재, 양자각.분명 죽은 줄로 알았으나 정신을 차리게 되고, 자신이 다른 사람의 몸에 들어와 있다는 것을 알게 된다.알고 보니 자신이 있는 곳은 마교, 익힌 무공은 천마신공,이 몸의 주인은 여색을 탐하고 악귀보다 더한 짓을 하는 망나니 소교주?왜 하필이면 마교에다 이 사람인가!?","스토리, 판타지",12세 이용가,네이버
339,토요일,스터디그룹,https://comic.naver.com/webtoon/list?titleId=721948&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/721948/thumbnail/thumbnail_IMAG10_72bdf971-8699-4e5e-aea9-e22569ad9437.jpg,신형욱 / 유승연,우등생을 꿈꾸는 최강 소년의 고교액션활극.공부를 잘 하고 싶지만 애석하게도 싸움 실력에만 재능이 몰빵된 고등학생 윤가민.똥통학교 유성공고에서 스터디그룹을 만드는데….그와 스터디 멤버들의 (진짜로) 피튀기는 입시이야기!,"스토리, 액션",15세 이용가,네이버
340,토요일,존잘주의,https://comic.naver.com/webtoon/list?titleId=774864&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/774864/thumbnail/thumbnail_IMAG10_d16faa5d-213e-4951-8271-6fb0138a2f31.jpg,령,외모로 고통받던 나에게 악마가 나타나 매력적인 제안을 한다!클릭 한번으로 내가 원하는 외모로 만들 수 있다고?CUTE SEXY PURE LUXURY! 스탯을 올려 원하는 외모를 만들라고?!그런데 있잖아..예뻐지기만 하면 행복해질 줄 알았는데...그게 아닌걸까?,"스토리, 로맨스",15세 이용가,네이버
341,토요일,힙한남자,https://comic.naver.com/webtoon/list?titleId=758619&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/758619/thumbnail/thumbnail_IMAG10_e00943fb-a374-457d-822a-120f1de5afb3.jpg,혜니,"국내 요가복 회사 2위 ‘립앤힙’의 대표인 성가은,그토록 찾던 물복반 딱복반 엉덩이를 만나다..?!<구구까까> 혜니 작가의 신작!","스토리, 로맨스",15세 이용가,네이버
342,토요일,나이트런,https://comic.naver.com/webtoon/list?titleId=64997&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/64997/thumbnail/title_thumbnail_20110515001535_t83x90.jpg,김성민,우주력 430년. 성간이동이 가능해져 별과 별을 이동하는 시대인간은 괴수와 싸우고 있다. 기사와 함께.광활한 우주를 배경으로 판타지 SF가 다가온다.,"스토리, 판타지",15세 이용가,네이버
343,토요일,최면학교,https://comic.naver.com/webtoon/list?titleId=776656&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/776656/thumbnail/thumbnail_IMAG10_75be3960-a4c0-4cfe-98fb-aef491cad4f8.jpg,박은혁,"지금부터 당신은 최면에 빠집니다...'최면능력을 가진 주인공 김찬규는 여자에게 인기를 얻고 싶어 열심히 최면을 이용해보지만 매번 뜻대로 되지 않는다. 거듭되는 실패 속에 만난 비범한 능력의 소녀와 김찬규, 특별하지만 안타까운 그들의 이야기. 이것은 개그만화가 아닙니다!","스토리, 개그",15세 이용가,네이버
344,토요일,반드시 해피엔딩,https://comic.naver.com/webtoon/list?titleId=769568&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/769568/thumbnail/thumbnail_IMAG10_7fc6c51f-7e8b-4c42-92e6-a2106b95a97d.jpg,"플아다, 불사 / 재림","쇼윈도 부부를 끝내는 날, 남편이 죽었다.슬픔에 잠긴 아내, 연우에게 100일의 시간이 다시 찾아온다!연우는 남편, 선재의 죽음을 막기 위해 고군분투하는데… 두 번째 인생에서야 겨우 시작된 ‘진짜’ 결혼생활.뒤늦게 썸 타는 부부의 아슬아슬 안달복달 생명유지 로맨스.‘이번 생은 내가 반드시 해피엔딩으로 해줄 거예요!’","스토리, 로맨스",15세 이용가,네이버
345,토요일,최강부캐,https://comic.naver.com/webtoon/list?titleId=778580&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/778580/thumbnail/thumbnail_IMAG10_8587c2c5-d84f-4cff-866c-99f0b6840c95.jpg,직씨,"""새로운 나를 깨워라""체감형 VR MMORPG 게임 <에르고스피어 온라인>에서 ""힐러 셔틀""을 하던 고등학생 이오름은 어느날 자신이 남몰래 키워둔 최강의 부캐 ""어벤져""가 되어버리고 만다. 그리고 연이어 나타나는 몬스터들과 각종 퀘스트들. 이오름은 모든 위기를 이겨내고 새로운 내가 될 수 있을까. 본격 부캐 활극 현대 판타지.","스토리, 액션",15세 이용가,네이버
346,토요일,나를 바꿔줘,https://comic.naver.com/webtoon/list?titleId=733280&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/733280/thumbnail/thumbnail_IMAG10_6e31cdd0-a6be-4929-ac5b-b676997ad8a5.jpg,이지호 / 호띠,"수상한 생명보험에 드는 조건으로, 하루 아침에 내가 원하는 외모로 살 수 있게 된다면? 인생을 바꾸기 위해 얼굴을 훔치다!","스토리, 드라마",15세 이용가,네이버
347,토요일,청춘 블라썸,https://comic.naver.com/webtoon/list?titleId=746834&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/746834/thumbnail/thumbnail_IMAG10_b71a44e4-e3dd-4588-be1f-313cfc86162b.jpg,홍덕 / NEMONE,이제 막 청춘을 시작하고 있는 아이들.봄으로 가기 위한 그들의 성장통.,"옴니버스, 로맨스",전체연령가,네이버
348,토요일,어글리후드,https://comic.naver.com/webtoon/list?titleId=703630&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/703630/thumbnail/thumbnail_IMAG10_2d640bb7-e140-4d3f-99c9-207d4442cf5c.jpg,미애,"외계인이 유일신으로 군림한 미친 세상, 바꾸고싶다면 사탄이 되어라","스토리, 판타지",12세 이용가,네이버
349,토요일,"나태 공자, 노력 천재 되다",https://comic.naver.com/webtoon/list?titleId=772853&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/772853/thumbnail/thumbnail_IMAG10_e6351411-f883-4ea9-89f4-1ab98be99351.jpg,"doip, 이등별 / 도도문",잠을 도피처로 삼아 온 소년 아이른 파레이라.사람들은 그를 나태 공자라 부르며 조롱했지만 그는 변할 생각이 없었다.어느 날 어느 검사의 꿈을 꾸기 전까지는...그것은 그저 묵묵히 수십 년간 검을 휘두르며 단련하는 한 재능 없는 사내에 관한 꿈이었다.,"스토리, 판타지",전체연령가,네이버
350,토요일,은둔코인,https://comic.naver.com/webtoon/list?titleId=778284&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/778284/thumbnail/thumbnail_IMAG10_8a7b1ac5-d69a-42b0-98cd-730e0b2c3b3a.jpg,HD3,"은둔형 외톨이이자 완포세대인 청년 '구석기'. 무리하게 투자한 코인은 떡락하고, 하루하루 무의미한 삶을 보내던 어느 날. 집에 처박혀 허송세월 흘려버린 날들을 능력치로 교환할 수 있는 기적의 '은둔코인' 앱을 얻게 되는데. 과연 석기는 포기하며 살아온 것들을 다시 손에 넣을 수 있을 것인가!","스토리, 드라마",전체연령가,네이버
351,토요일,탑코너,https://comic.naver.com/webtoon/list?titleId=732021&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/732021/thumbnail/thumbnail_IMAG10_4a82584b-2ae5-41f9-bfe2-b4be4083f289.jpg,윤성 / 라군,수학 천재의 킥오프! 꿈을 좇는 소년들의 축구드라마,"스토리, 스포츠",전체연령가,네이버
352,토요일,지옥급식,https://comic.naver.com/webtoon/list?titleId=762277&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/762277/thumbnail/thumbnail_IMAG10_302c8626-0e71-46fc-8436-94f28632e9a9.jpg,둘기마요,"힘의 논리로 지배되는 학교, 폭력에 노출된 학생과 방치하는 교사들... 그곳에 양아치를 싫어하는 전학생이 왔다!안전한 학교를 만들기 위한 전학생의 구조조정은 과연 성공할 수 있을까?","에피소드, 액션",15세 이용가,네이버
353,토요일,좀비 파이트,https://comic.naver.com/webtoon/list?titleId=765157&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/765157/thumbnail/thumbnail_IMAG10_cd8edb81-895b-441b-a63f-b29ad5eb04a1.jpg,이저녁,"이안은 삶이 힘들어질수록 감정을 끄며 버텨낸다.아버지의 폭력과 빚더미 뿐인 집안... 불행은 계속되었고 그의 신체는 점점 무감각해졌다.통증까지 무감각해진 이안은 우연히 불법 격투 현장을 지나가다 제안을 받는다.""경기에 참가하면, 이 바닥에 있는 돈 전부 줄게.""불법 격투 경기장에서 살아남아야만 하는 그의 생존기가 시작된다!","스토리, 액션",15세 이용가,네이버
354,토요일,태백 : 튜토리얼 맨,https://comic.naver.com/webtoon/list?titleId=755559&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/755559/thumbnail/thumbnail_IMAG10_50efe96f-a225-4670-bb33-4d3a5e3a4861.jpg,이난 / 백세,초보스킬만 Lv.999!자아를 갖게 된 튜토리얼 NPC의 모험기!!,"스토리, 판타지",12세 이용가,네이버
355,토요일,숨겨진 성녀,https://comic.naver.com/webtoon/list?titleId=781339&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/781339/thumbnail/thumbnail_IMAG10_e1ae8764-cec8-4aec-a51f-e424c0954ff4.jpg,연슬아 / 야마겟돈,"오래 전, 성녀를 사랑했던 성기사가 있었다. 사사로운 감정을 가지면 안 되는 성녀에게 해가 될까 그는 늘 한 발짝 떨어져서 성녀를 지켰다. 하지만 성녀는 결국 성기사의 품에서 최후를 맞이하고, 성기사는 비통하게 맹세했다. ‘제게 다음 생이 있다면, 그때는 당신을 성녀로 살게 하지 않겠습니다.’ 기나긴 300년의 시간이 흘러, 성녀는 다시태어났다. 이번 생에는 두사람의 염원이 이루어질 수 있을까?","스토리, 로맨스",전체연령가,네이버
356,토요일,홍대 바이브,https://comic.naver.com/webtoon/list?titleId=774869&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/774869/thumbnail/thumbnail_IMAG10_259c1267-df6f-478e-a215-9727ab838369.jpg,내먼,"헤어 디자이너, 카페 사장, 프리스타일 자전거 선수.직업도 외모도 취향도 다양한 이들이 모인 곳은 바로 홍대!가슴 뛰는 일을 찾아 스스로 길을 만든 청춘들이 이곳에 모였다.누구나 한번쯤 길을 잃고 막다른 길에 가기도 한다. 하지만 막다른 길조차 우리들의 목적지를 찾아가는 과정일 뿐!","스토리, 드라마",전체연령가,네이버
357,토요일,공유몽,https://comic.naver.com/webtoon/list?titleId=729047&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/729047/thumbnail/thumbnail_IMAG10_9a8db8ca-3aab-4176-b88f-442344f9d986.jpg,주신 / 유령선,자각몽을 뛰어넘은 또 다른 꿈의 세계가 있다면?꿈을 빼앗긴 자들이 모이는 곳,"스토리, 판타지",전체연령가,네이버
358,토요일,밤을 깨우는 마법,https://comic.naver.com/webtoon/list?titleId=778968&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/778968/thumbnail/thumbnail_IMAG10_37f75494-dfd2-4ad7-a78b-2589f0e4e1c4.jpg,외딴,해와 달이 사라져 영원한 밤에 갇힌 숲의 왕국 아르타. 마법 때문에 망한 왕국에서 하필 마법사로 태어난 루시는 도망치는 삶을 살아간다. 우연히 왕국 기사 하일에게 정체를 들키고 만 루시.이제 죽는 줄 알았는데... 되려 '공주를 구해달라'는 뜻밖의 제안을 받게 된다. 쓸모없다 여겨온 마법이 저주를 풀 열쇠가 될 수 있을까?,"스토리, 판타지",전체연령가,네이버
359,토요일,사서고생!,https://comic.naver.com/webtoon/list?titleId=780845&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/780845/thumbnail/thumbnail_IMAG10_d65ee131-e420-44b6-b637-24109262587b.jpg,몽실,"이름 안은수, 나이 23세, 대기업 고졸 정규직, 4년차 직장인.재미는 없어도 무소식이 희소식인 법. 이대로만 살면 더 바랄 게 없는 일상이었지만 주변 상황들은 그런 은수를 가만히 내버려두지 않고..사서 고생, 살아서 고생! 제대로된 어른이 되고 싶은 애어른 안은수의 청춘성장드라마!","에피소드, 드라마",전체연령가,네이버
360,토요일,메트로헌터,https://comic.naver.com/webtoon/list?titleId=774043&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/774043/thumbnail/thumbnail_IMAG10_d567682a-74b7-48ca-895f-347521d9da4b.jpg,두엽 / 척준경,대한민국의 수도인 서울.지하철역 곳곳에서 정체를 알 수 없는 몬스터들이 나타났다.하지만 걱정하지 마라 이 위기에서 당신을 구원해 줄해결사들이 있으니까.우리는 그들을 ‘메트로 헌터’라고 부른다!,"스토리, 판타지",전체연령가,네이버
361,토요일,지구식 구원자 전형,https://comic.naver.com/webtoon/list?titleId=777829&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/777829/thumbnail/thumbnail_IMAG10_18e0d733-8fa8-476a-a483-88b28ffed83d.jpg,외투 / 하정수,지구의 폐쇄 안내와 게이트를 통해 등장하는 끔찍한 존재들.인간의 존엄이 짓밟히는 파멸 속에서 세상을 구하려는 '구원자' 박정우의 일대기가 시작된다.,"스토리, 판타지",15세 이용가,네이버
362,토요일,왕년엔 용사님,https://comic.naver.com/webtoon/list?titleId=755744&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/755744/thumbnail/thumbnail_IMAG10_7e848d16-3de2-4a31-b2f5-db9ab703cabc.jpg,고샤 / 솔렘,"동네 슈퍼 아줌마 '명옥'에게어딘가 낯익은 불청객이 찾아온다.""뭐?! 마왕을 봉인해달라니, 난 올해로 49살이라고!!""2019 최강자전 대상 수상작!","스토리, 판타지",전체연령가,네이버
363,토요일,단편.zip,https://comic.naver.com/webtoon/list?titleId=755581&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/755581/thumbnail/thumbnail_IMAG10_e7e3fd8d-1776-46a2-97de-08a9413452b0.jpg,웹툰작가,"짧고 강렬하고 신선한 단편 모음zip.장르, 소재, 설정, 길이 제한 없음!매주 새로운 단편들이 공개된다!","옴니버스, 드라마",전체연령가,네이버
